id,url_id,user,text,created,updated,references,in_class
EKSivseDEeinBpvV-mU4Rw,16,KariGustafson,"I think this research would be fantastic! It would be really interesting to have a bit more in depth understanding of how the vague and unspecified guidelines were being carried out (and challenged), as well as investigating some issues like the gender difference in service areas.",2018-10-04,2018-10-04,,True
V_u1AMeBEeiUKPv7nS8WtQ,16,KariGustafson,Very interesting! I had no idea that was the case!,2018-10-04,2018-10-04,"['yvPixMN9EeitAgMbmRGbZA', 'tqs9PMc2Eei0C8_Pj3MBBA']",True
tymwxsd9EeirHp_oSGRa0Q,16,KariGustafson,"In some ways maybe not such a bad thing that they are vague? It's also nice as a faculty / researcher to have some flexibility in interpreting these guidelines. 

Regarding this discussion specifically, it also allows for being able to argue that ""total impact"" can be interpreted to include community impact of different kinds, rather than a list of high impact journals.",2018-10-04,2018-10-04,"['ZkzKlMN8EeiwZ9-S3P6OLQ', 'WNFTEsbEEeiwL5_iBzMgKw']",True
zXCYCsd8Eeigvg85sESFmw,16,KariGustafson,"Yes, they have a good point that journals, both OA and other types of journals, should be individually evaluated for their merit and rigor.",2018-10-04,2018-10-04,['ip_bFMQPEeigH6_JIrsBxQ'],True
QkHVRsd8Eeik0PPAdyK6Yg,16,KariGustafson,What? This just gets more and more ridiculous! How can organizations that call themselves research institutions have been so poor at doing their homework?,2018-10-04,2018-10-04,,True
-TLMesd7EeigzoNkB-_h-A,16,KariGustafson,"Plus, at least from the perspective of a field such as Education, it seems like a significant addition to the project of public access should be involving people who are more likely to be ""practitioners,"" ie. people who often don't go on after their undergraduate degree, to be much more involved in research. That would be a great step to bridging the research / practice gap.",2018-10-04,2018-10-04,['2Q-pcMLrEei26DMGBSnjvQ'],True
lFYjusd7Eei0UzvRT8J2eg,16,KariGustafson,Agreed. This is outrageous.,2018-10-04,2018-10-04,['88kbBMQ9EeiTZadOuZNjeA'],True
W2vuTMdqEeidxGf1JV0Mpg,16,KariGustafson,"Yes, exactly!",2018-10-04,2018-10-04,"['qSUVhsKxEeiXPuukwpY34w', '_qBoJMbDEeiVNzeSX-1fhw', 'D8m00sdcEeiRUO-sGN8mgA', '1SFXnsdmEeic-WfQ0I4iSw']",True
HN2G0sdpEeiAvjPHz7iaUw,16,michelle_la,"Excellent sentence to point out. Perhaps I am just misunderstanding the sentence but it seems rather contradictory to the themes the authors discuss?

I think this article is about how public engagement/dissemination  of research should be evaluated or taken into higher consideration in the processes of promotion -- especially since tax-payer dollars are being used to largely fund research. Are the authors making a point that knowledge production and serving the public are separate things? It seemed like from the topics discussed in the article, the authors suggest research should be produced to serve the public, in this case it is not exclusive from knowledge production and instead integral to it. The authors should be clear on what they mean by ""serve the public""",2018-10-04,2018-10-04,['PlaresN-EeicFWv3xrBMIw'],True
Dgx5GsdpEei0VLO3MHQwmg,16,CSG,"Ok, so you realize that this requires a different kind of person than the one you're hiring for research, correct?
Every student knows of researchers hired by the university who are terrible teachers. But a significant part of public communication is good teaching, in the sense that you need to make things understandable to people who are ""illiterate"" in the field. I feel that's been glossed over, and that it's a huge problem in trying to achieve public knowledge.",2018-10-04,2018-10-04,,True
ZQm-XsdoEeiTqNsqfgfKGA,16,CSG,Why should a university take the difficult route? Always do what's easiest.,2018-10-03,2018-10-03,['53_essN8EeiJKTsO_B2Jcg'],True
LrxNHMdoEeiyjUepqII5uA,16,CSG,How is the applicant's contribution to the research publication measured?,2018-10-03,2018-10-03,"['ZkzKlMN8EeiwZ9-S3P6OLQ', 'WNFTEsbEEeiwL5_iBzMgKw']",True
o_aKqMdnEeiAvfOtPLwyfA,16,CSG,"Exactly. My thought--""Ok, that's sad...""",2018-10-03,2018-10-03,['88kbBMQ9EeiTZadOuZNjeA'],True
LhLaAsN7EeiqSNfEyq65hQ,16,michelle_la,"I think guidelines should consider an academic's relationship with non-traditional academic partners could be indicators of service or public good. In addition, partnerships with organizations/institutions that are under-resourced or in lower-middle income countries (LMICs) could show public good/service through global research/knowledge capacity building ",2018-09-29,2018-10-03,,True
qMlFmsdlEeiL6pOofvzV_g,16,CSG,"I'm going to assume that collected::available, in which case STEM is making a poor showing of publicizing data. Makes it hard to look under the hood.",2018-10-03,2018-10-03,,True
1SFXnsdmEeic-WfQ0I4iSw,16,CSG,"So, then, ""We did the appropriate statistical test to see if the differences we found were statistically detectable, and put more asterisks when it was more likely the results weren't the product of random occurrence.""",2018-10-03,2018-10-03,"['qSUVhsKxEeiXPuukwpY34w', '_qBoJMbDEeiVNzeSX-1fhw', 'D8m00sdcEeiRUO-sGN8mgA']",True
idy6isdmEeiF3Gv7VeQuMg,16,CSG,"And the problem is that unlike the definition of a particular word, sentences like this don't lend themselves to understanding via Google--at least not quickly enough to keep reading the article.",2018-10-03,2018-10-03,"['qSUVhsKxEeiXPuukwpY34w', 'U4slJsQ7EeiV82OmEUdY5Q']",True
WO8kOMKaEeiM_psr8dZh_Q,16,michelle_la,Teaching in the form of tuition is also what the university makes most of its money from,2018-09-27,2018-10-03,,True
NQX9CsdmEeiLZCMd6pftoQ,16,michelle_la,"I decided to do more investigation and found some interesting articles that talk about how increased tuition costs have not resulted in better teaching experiences for students. Instead much of the tuition is being used to to fund research
> ""[Any new funding system must ensure that money intended for teaching is spent on teaching."" ](https://theconversation.com/universities-use-students-tuition-fees-to-boost-research-rather-than-teaching-data-shows-49813)

Other interesting articles:
* [How much does it actually cost universities to teach students?](https://www.news.com.au/finance/economy/how-much-does-it-actually-cost-universities-to-teach-students/news-story/f6f754409eabcfa336d807e0cb479647)

* [Have Public Universities Lost Their Focus?](https://www.theatlantic.com/education/archive/2016/11/have-public-universities-lost-their-focus/508424/)
",2018-10-03,2018-10-03,"['WO8kOMKaEeiM_psr8dZh_Q', 'V-kTxMXNEeiNeKuT36XMwg']",True
FjjO3sdmEei1H5stcjR4aw,16,CSG,"But also symptomatic of the problem--where is the publicized data? If you can't find it, it's either not done, or not done well. ",2018-10-03,2018-10-03,['w7PBssP8EeiTAYcaUdB5Xw'],True
09GEhMdjEeinyWfIXDc0HQ,16,michelle_la,"One direct way I can think of is that some granting agencies such as SSHRC are asking proposals to include a section that outlines how the researchers will involve community engagements/partnerships with stakeholders/knowledge dissemination. The more grant money an academic gets, the better they look in their department... ",2018-10-03,2018-10-03,['m2ThTMNHEeiL_k-GUH8uFw'],True
wVE7FsdiEei9m6Ok1fl6mA,16,michelle_la,"This is a great point to address - and who constitutes the ""public""?",2018-10-03,2018-10-03,['RKbHwscuEeiVrlfig_-1Tw'],True
GAyMzMdiEei120_BDNBhBg,16,michelle_la,"I agree with you. I already can think about how the public would scrutinize my graduate research, [studying the economic practices/spaces of sneaker resellers.](mla.space/sneakers) 

* ""You can study that?""
* ""What a waste of time; who cares?""

Perhaps I am pessimistic, I think public scrutiny would make it challenging for academics who want to be innovative or take novel approaches in research. As even within disciplines, novel approaches or methods can face challenges in regards to establishing credibility.",2018-10-03,2018-10-03,['lHfAwMVKEeidoPuskfj9RA'],True
mo1pPsdgEeiPwcf4ZDQa-Q,16,michelle_la,"Absolutely, having time is a huge privilege. As a TA/TM, some students have told me how they work 2-3 jobs while managing a full course load. When I hear these stories it mortifies me to think about at what cost is this affecting their mental/physical well-being? Let alone being able to focus on their studies!",2018-10-03,2018-10-03,"['Ii0diMKuEeiq_U8_LbAutQ', 'W2U2ysQ1EeidVF9SwfM5eQ', 'AUTW4scsEeikeZ9fQu0BXA']",True
ewSF-MdfEei0SO93ghEIrw,16,KariGustafson,"That's actually what I cynically expected might be the case with the word community!

Taken together with the limited view of what ""public"" service seems to include (primarily service to the university), this makes the whole system seem even more self-focused.",2018-10-03,2018-10-03,,True
BTWfLsdfEeidbEtqpIUFbg,16,KariGustafson,"Does that mean that participation in collegial governance is what is being called public service?

If so, that also indicates an even more limited scope and benefit to the public of what is considered service. That seems to be more a service to the university.",2018-10-03,2018-10-03,,True
D8m00sdcEeiRUO-sGN8mgA,16,KariGustafson,"So, I have a problem with the word *significant*. Shout out here to Dr. Phil Winne in the Educational Psychology department at SFU.

He maintains, and I agree, that *significant* should not be used in research articles, because people who are not statisticians (which comprise the VAST majority of the population) see the word as meaning ""important,"" as it does in everyday usage. 

Instead, *statistically detectable* could be preferred, as that is more accurate and understandable to those who haven't had a statistics course.

Which, again, is so important when we're talking about public access to information, and helping people not accidentally think it means something about the magnitude of the finding.",2018-10-03,2018-10-03,"['qSUVhsKxEeiXPuukwpY34w', '_qBoJMbDEeiVNzeSX-1fhw']",True
gfobwMdaEeinwlf6L6V_Lw,16,KariGustafson,"Skimming over statistics is a long held and celebrated tradition in academia!!

Actually, this is one of the problems I find with research generally. Statistics are hard, and often communicated in unclear ways (unclear to people without a long background in statistics, that is, which is many). I've had some classes, and I still have to break my neck over it.

I actually think this is a point worth discussing. The validity of the way statistics are used or not used (Yes, it is an extremely subjective process) can be one of the central issues in evaluating whether research is ""good"" or not. And yet, the way it is communicated excludes most people from being able to interpret them.

That said, if you trust your source (here is where peer review is a thing), I think skimming over them and reading the discussion and conclusion, which are often closer to plain language, is a legitimate way to read a paper for the content.

Open access to information??",2018-10-03,2018-10-03,"['qSUVhsKxEeiXPuukwpY34w', 'U4slJsQ7EeiV82OmEUdY5Q']",True
BWlOLsdZEeiiQY8qdlfZrA,16,KariGustafson,So this must mean there is a more general or even university-wide policy? That seems unwieldy and inexact. I feel like there would be very different relevant criteria for different disciplines. ,2018-10-03,2018-10-03,,True
nOcF5sdWEeicQisA3rZkpA,16,linnteetzel,"After many years in academia, this is not surprising to me, but the fact that Juan and his colleagues are challenging the status quo with this work, and pushing for new methods of evaluation to encourage new approaches to public scholarship is encouraging.",2018-10-03,2018-10-03,,True
vwOdNMdVEeiApteJR7mBhQ,16,linnteetzel,"The idea of incorporating other forms of scholarship, which are acceptable contributions to the tenure process, will encourage faculty to be more creative in the ways they communicate with people outside academia.  The world has changed, and it's time the academic world caught up with new technologies and methods of communication to make knowledge more accessible.   ",2018-10-03,2018-10-03,,True
og9VFsdUEeim01cEqVJXjg,16,KariGustafson,"I think this is an important discussion - on the one hand, I think it's imperative to include this type of metric in some way, but on the other hand it's important that research recognition and dissemination doesn't begin to be evaluated by how many likes it gets (I realize that is a simplification). There is plenty of that going around already, as we have discussed in class. And, the for people to share / believe / spread things on social media without having read them is also a concern in this discussion.",2018-10-03,2018-10-03,,True
C-QFpsdTEeiL20dWxkQ4Zw,16,KariGustafson,"Is there a difference across disciplines, I wonder?",2018-10-03,2018-10-03,,True
Xm23FMdSEeiPp9thEr92NQ,16,linnteetzel,"Access to higher education across British Columbia has improved immensely over the past 50 years.  In 1964, when I started university (UBC), there was only one university (UBC) plus Victoria College.  People wanting to attend university in BC had little choice, which made it particularly expensive for students living outside the Lower Mainland or Victoria areas.  SFU started in 1965, and then community colleges started to be developed. Capilano College, (now Capilano University) for example, was established in 1968.  The idea and practice of public universities being free has been established in many countries.  (eg. Norway, Finland) and as mentioned above, is highly subsidized in Canada.

",2018-10-03,2018-10-03,"['Ii0diMKuEeiq_U8_LbAutQ', 'W2U2ysQ1EeidVF9SwfM5eQ', 'AUTW4scsEeikeZ9fQu0BXA']",True
rcsZRMdPEeiM55cW-Rf0SA,16,linnteetzel,"In the early 1990's I was a Ph.D, student in Community and Regional Planning at UBC.  Although faculty and students worked extensively with community members on research projects, most of the faculty with whom I worked  were already tenured professors.",2018-10-03,2018-10-03,,True
fXnJ5sdMEeivDgujkilGkA,16,KariGustafson,i think this is a concept that is in itself problematic. What is public effectiveness and who is defining it?,2018-10-03,2018-10-03,,True
